subjective	2000	0	16	Echt geschmeidig	2000-subjective4	Positive	Related
subjective	2000	36	41	guten	2000-subjective3	Positive	Related
aspect	2000	42	54	music player	2000-aspect3	Neutral	Related
aspect	2000	70	76	design	2000-aspect2	Neutral	Related
subjective	2000	81	93	hervorragend	2000-subjective2	Positive	Related
aspect	2000	121	124	app	2000-aspect1	Neutral	Related
subjective	2000	134	144	lobenswert	2000-subjective1	Positive	Related
aspect	2001	5	11	update	2001-aspect1	Unknown	Related
subjective	2001	54	63	ärgerlich	2001-subjective1	Negative	Related
subjective	2002	16	25	zufrieden	2002-subjective2	Negative	Related
aspect	2002	59	62	App	2002-aspect2	Neutral	Related
subjective	2002	142	153	ärgert mich	2002-subjective1	Negative	Related
aspect	2002	158	161	App	2002-aspect1	Neutral	Related
subjective	2003	0	9	Echt blöd	2003-subjective2	Negative	Related
subjective	2003	54	60	frisst	2003-subjective1	Negative	Related
aspect	2003	66	70	akku	2003-aspect1	Neutral	Related
subjective	2004	10	27	einfach nur super	2004-subjective1	Positive	Related
aspect	2005	0	7	Spotify	2005-aspect1	Unknown	Related
subjective	2005	24	27	gut	2005-subjective2	Positive	Related
subjective	2005	29	45	Daumen hoch ;-))	2005-subjective1	Positive	Related
subjective	2006	0	5	Super	2006-subjective4	Positive	Related
aspect	2006	98	115	Premium - Version	2006-aspect4	Neutral	Related
subjective	2006	183	188	nervt	2006-subjective3	Negative	Related
aspect	2006	207	214	Werbung	2006-aspect3	Neutral	Related
aspect	2006	230	234	Lied	2006-aspect2	Neutral	Related
subjective	2006	442	445	top	2006-subjective2	Positive	Related
aspect	2006	446	449	app	2006-aspect1	Neutral	Related
subjective	2006	489	495	nervig	2006-subjective1	Negative	Related
subjective	2007	0	8	Sehr gut	2007-subjective2	Positive	Related
subjective	2007	12	21	Sehr toll	2007-subjective1	Positive	Related
subjective	2008	9	20	Leider kein	2008-subjective1	Negative	Related
aspect	2008	21	30	equalizer	2008-aspect1	Unknown	Foreign
subjective	2009	0	3	top	2009-subjective2	Positive	Related
subjective	2009	7	22	absolute spitze	2009-subjective1	Positive	Related
subjective	2010	0	8	Sehr Gut	2010-subjective3	Positive	Related
subjective	2010	12	21	Sehr gute	2010-subjective2	Positive	Related
aspect	2010	22	25	app	2010-aspect1	Neutral	Related
subjective	2010	43	53	sehr gerne	2010-subjective1	Positive	Related
subjective	2011	0	7	Perfekt	2011-subjective1	Positive	Related
subjective	2013	112	117	super	2013-subjective1	Positive	Related
subjective	2013	91	102	sehr schade	2013-subjective0	Negative	Related
aspect	2013	21	42	Suche nach Songtexten	2013-aspect1	Unknown	Related
aspect	2013	0	13	Songtextsuche	2013-aspect0	Unknown	Related
aspect	2014	486	492	Player	2014-aspect5	Neutral	Related
subjective	2014	470	485	ausgezeichneter	2014-subjective5	Positive	Related
aspect	2014	429	435	Player	2014-aspect4	Neutral	Related
aspect	2014	385	395	Lockscreen	2014-aspect3	Neutral	Related
subjective	2014	368	384	superpraktischer	2014-subjective4	Positive	Related
aspect	2014	324	345	Einstellmöglichkeiten	2014-aspect2	Neutral	Related
subjective	2014	318	323	geile	2014-subjective3	Positive	Related
subjective	2014	303	316	super einfach	2014-subjective2	Positive	Related
aspect	2014	292	302	Handhabung	2014-aspect1	Neutral	Related
subjective	2014	277	290	ausgezeichnet	2014-subjective7	Positive	Related
aspect	2014	267	276	Klangbild	2014-aspect6	Neutral	Related
subjective	2014	246	265	wirklich so gut ist	2014-subjective6	Positive	Related
aspect	2014	239	245	Player	2014-aspect0	Neutral	Related
subjective	2014	5	23	Ich bin begeistert	2014-subjective1	Positive	Related
subjective	2014	0	3	Wow	2014-subjective0	Positive	Related
subjective	2015	138	163	bessere Qualität erwartet	2015-subjective3	Negative	Related
subjective	2015	54	72	gehen oft verloren	2015-subjective2	Negative	Related
aspect	2015	48	53	Songs	2015-aspect0	Neutral	Related
subjective	2015	20	33	Sehr instabil	2015-subjective1	Negative	Related
subjective	2015	0	16	Nicht ausgereift	2015-subjective0	Negative	Related
subjective	2016	13	31	Nummer-1-Musik-App	2016-subjective1	Positive	Related
subjective	2016	0	3	Top	2016-subjective0	Positive	Related
subjective	2017	35	56	mit Abstand der Beste	2017-subjective0	Positive	Related
aspect	2017	6	12	Player	2017-aspect0	Unknown	Related
subjective	2018	81	94	ohne Probleme	2018-subjective1	Positive	Related
aspect	2018	63	74	Google play	2018-aspect0	Neutral	Related
subjective	2018	0	11	Alles läuft	2018-subjective0	Positive	Related
subjective	2019	0	8	Scheisse	2019-subjective0	Negative	Related
aspect	2020	64	76	Shuttle + App	2020-aspect0	Neutral	Related
subjective	2020	9	14	Danke	2020-subjective1	Positive	Related
subjective	2020	0	4	Nice	2020-subjective0	Positive	Related
aspect	2021	365	373	Produkte	2021-aspect9	Neutral	Related
subjective	2021	310	326	größte Frechheit	2021-subjective5	Negative	Related
aspect	2021	292	297	Musik	2021-aspect7	Neutral	Related
aspect	2021	283	291	Sammlung	2021-aspect6	Neutral	Related
aspect	2021	261	265	Menü	2021-aspect8	Neutral	Related
aspect	2021	200	210	Highlights	2021-aspect5	Neutral	Related
aspect	2021	186	194	Angebote	2021-aspect4	Neutral	Related
aspect	2021	154	160	Öffnen	2021-aspect3	Neutral	Related
subjective	2021	116	135	Am meisten nervt es	2021-subjective4	Negative	Related
aspect	2021	105	114	gestaltet	2021-aspect2	Neutral	Related
subjective	2021	93	104	umständlich	2021-subjective3	Negative	Related
subjective	2021	73	88	unübersichtlich	2021-subjective2	Negative	Related
aspect	2021	65	68	APP	2021-aspect1	Neutral	Related
aspect	2021	48	55	Updates	2021-aspect0	Neutral	Related
subjective	2021	20	26	dreist	2021-subjective1	Negative	Related
subjective	2021	0	15	Unübersichtlich	2021-subjective0	Negative	Related
subjective	2022	117	122	Beste	2022-subjective3	Positive	Related
aspect	2022	88	94	Player	2022-aspect2	Neutral	Related
subjective	2022	81	87	toller	2022-subjective2	Positive	Related
aspect	2022	51	60	Runtastic	2022-aspect0	Neutral	Foreign
aspect	2022	34	40	Player	2022-aspect1	Neutral	Related
subjective	2022	10	16	Leider	2022-subjective1	Negative	Related
subjective	2022	0	6	Schade	2022-subjective0	Negative	Related
subjective	2023	70	90	Alles einfach genial	2023-subjective0	Positive	Related
aspect	2023	55	58	app	2023-aspect0	Neutral	Related
aspect	2023	44	53	community	2023-aspect2	Neutral	Related
aspect	2023	36	42	Dienst	2023-aspect1	Neutral	Related
subjective	2023	30	35	beste	2023-subjective1	Positive	Related
aspect	2024	0	17	Lockscreen widget	2024-aspect1	Unknown	Related
subjective	2024	18	21	weg	2024-subjective1	Negative	Related
aspect	2025	32	36	Lied	2025-aspect2	Unknown	Related
subjective	2025	58	74	nicht downloaden	2025-subjective1	Negative	Related
aspect	2025	136	149	Speicherplatz	2025-aspect1	Neutral	Related
aspect	2026	13	18	music	2026-aspect1	Unknown	Related
subjective	2026	19	38	nocht ohne Internet	2026-subjective1	Negative	Related
subjective	2028	8	13	Super	2028-subjective2	Positive	Related
subjective	2028	14	22	5 Sterne	2028-subjective1	Positive	Related
subjective	2029	0	7	Not bad	2029-subjective1	Neutral	Related
subjective	2030	0	5	Prima	2030-subjective2	Positive	Related
subjective	2030	5	7	👍	2030-subjective1	Positive	Related
subjective	2031	0	6	Bester	2031-subjective1	Positive	Related
aspect	2031	7	18	Musikstream	2031-aspect1	Unknown	Related
subjective	2032	0	5	Schön	2032-subjective3	Positive	Related
subjective	2032	15	19	Supi	2032-subjective2	Positive	Related
subjective	2032	25	27	😃	2032-subjective1	Positive	Related
subjective	2033	0	11	Akkufresser	2033-subjective3	Negative	Related
aspect	2033	15	20	Handy	2033-aspect2	Neutral	Related
subjective	2033	26	31	heiss	2033-subjective2	Negative	Related
subjective	2033	36	47	zieht stark	2033-subjective1	Negative	Related
aspect	2033	48	52	Akku	2033-aspect1	Neutral	Related
subjective	2034	0	5	Super	2034-subjective3	Positive	Related
subjective	2034	54	69	nur vier Sterne	2034-subjective2	Negative	Related
aspect	2034	93	96	App	2034-aspect5	Neutral	Related
aspect	2034	225	233	Liedname	2034-aspect4	Neutral	Related
aspect	2034	238	244	Sänger	2034-aspect3	Neutral	Related
subjective	2034	256	270	bitte ergänzen	2034-subjective1	Negative	Related
aspect	2034	285	288	App	2034-aspect2	Neutral	Related
aspect	2034	372	375	App	2034-aspect1	Neutral	Related
subjective	2035	0	5	Guter	2035-subjective7	Positive	Related
aspect	2035	6	12	Player	2035-aspect4	Neutral	Related
subjective	2035	14	23	schwächen	2035-subjective6	Negative	Related
aspect	2035	55	61	Player	2035-aspect3	Neutral	Related
aspect	2035	138	147	equalizer	2035-aspect2	Neutral	Related
subjective	2035	152	165	wirklich nice	2035-subjective5	Positive	Related
subjective	2035	170	183	übersichtlich	2035-subjective4	Positive	Related
subjective	2035	185	203	Großer KritikPunkt	2035-subjective3	Negative	Related
aspect	2035	235	240	Titel	2035-aspect1	Neutral	Related
subjective	2035	290	304	2 Sterne Abzug	2035-subjective2	Negative	Related
subjective	2035	327	338	unbrauchbar	2035-subjective1	Negative	Related
subjective	2036	10	22	einfach cool	2036-subjective0	Positive	Related
subjective	2037	8	12	Nice	2037-subjective1	Positive	Related
subjective	2037	0	4	Nice	2037-subjective0	Positive	Related
aspect	2038	42	48	Player	2038-aspect0	Neutral	Related
subjective	2038	26	41	keinen besseren	2038-subjective1	Positive	Related
subjective	2038	0	7	Perfekt	2038-subjective0	Positive	Related
aspect	2039	33	75	Musikdateien als Klingel / Weckton auswählen	2039-aspect0	Neutral	Foreign
subjective	2039	0	17	Was sehr gut wäre	2039-subjective0	Negative	Related
subjective	2040	0	12	Richtig geil	2040-subjective0	Positive	Related
aspect	2041	53	71	anderes abgespielt	2041-aspect0	Unknown	Related
subjective	2041	3	7	dumm	2041-subjective0	Negative	Related
