aspect	6000	35	39	Bild	6000-aspect5	Unknown	Related
aspect	6000	97	101	Bild	6000-aspect4	Unknown	Related
aspect	6000	268	271	App	6000-aspect3	Neutral	Related
subjective	6000	272	280	2 Sterne	6000-subjective4	Negative	Related
aspect	6000	368	372	Geld	6000-aspect2	Neutral	Related
subjective	6000	402	409	zu viel	6000-subjective3	Negative	Related
subjective	6000	499	505	Schade	6000-subjective2	Negative	Related
subjective	6000	515	520	tolle	6000-subjective1	Positive	Related
aspect	6000	521	524	App	6000-aspect1	Neutral	Related
aspect	6001	0	9	Nachricht	6001-aspect5	Unknown	Related
subjective	6001	10	13	Top	6001-subjective4	Positive	Related
aspect	6001	16	25	Umsetzung	6001-aspect4	Neutral	Related
subjective	6001	26	30	Flop	6001-subjective3	Negative	Related
aspect	6001	339	352	Audio-Beitrag	6001-aspect3	Neutral	Related
subjective	6001	381	387	stoppt	6001-subjective2	Negative	Related
aspect	6001	397	404	Beitrag	6001-aspect2	Neutral	Related
aspect	6001	433	447	Audio-Beiträge	6001-aspect1	Neutral	Related
subjective	6001	492	495	:-(	6001-subjective1	Negative	Related
aspect	6002	0	7	Werbung	6002-aspect5	Unknown	Related
aspect	6002	15	22	Werbung	6002-aspect4	Unknown	Related
subjective	6002	88	98	informiert	6002-subjective4	Positive	Related
aspect	6002	103	106	App	6002-aspect3	Neutral	Related
subjective	6002	120	123	gut	6002-subjective3	Positive	Related
aspect	6002	130	143	Artikel lesen	6002-aspect2	Neutral	Related
subjective	6002	216	224	fehlende	6002-subjective2	Negative	Related
aspect	6002	225	236	Performance	6002-aspect1	Neutral	Related
subjective	6002	245	259	Datenfresserei	6002-subjective1	Negative	Related
aspect	6003	0	6	Inhalt	6003-aspect2	Unknown	Related
subjective	6003	7	11	okay	6003-subjective3	Positive	Related
aspect	6003	13	16	APP	6003-aspect1	Neutral	Related
subjective	6003	17	34	taugt nichts mehr	6003-subjective2	Negative	Related
subjective	6003	159	173	nervt nur noch	6003-subjective1	Negative	Related
subjective	6004	0	7	Kompakt	6004-subjective1	Positive	Related
aspect	6005	13	19	Update	6005-aspect1	Unknown	Related
subjective	6006	0	3	Gut	6006-subjective2	Positive	Related
subjective	6006	11	30	macht , was sie soll	6006-subjective1	Positive	Related
subjective	6007	0	20	Alles wieder paletti	6007-subjective2	Positive	Related
subjective	6007	21	23	👍	6007-subjective1	Positive	Related
subjective	6008	22	37	Wirklich klasse	6008-subjective1	Positive	Related
subjective	6009	0	9	Immer gut	6009-subjective1	Positive	Related
aspect	6009	10	20	informiert	6009-aspect1	Neutral	Related
subjective	6010	0	12	Weitermachen	6010-subjective2	Positive	Related
subjective	6010	17	41	Besser geht's nur selten	6010-subjective1	Positive	Related
subjective	6011	0	2	Ok	6011-subjective1	Positive	Related
subjective	6012	23	32	Weiter so	6012-subjective1	Positive	Related
subjective	6012	15	22	Beschte	6012-subjective0	Positive	Related
subjective	6012	5	11	4 EVER	6012-subjective2	Positive	Related
aspect	6012	0	4	BILD	6012-aspect0	Unknown	Related
subjective	6013	12	23	null sterne	6013-subjective0	Negative	Related
subjective	6014	25	38	einfach super	6014-subjective0	Positive	Related
aspect	6014	6	21	Nachrichten app	6014-aspect0	Neutral	Related
subjective	6014	0	5	beste	6014-subjective1	Positive	Related
subjective	6015	25	37	nix passiert	6015-subjective1	Negative	Related
subjective	6015	7	17	laden ewig	6015-subjective0	Negative	Related
aspect	6015	0	6	Videos	6015-aspect0	Unknown	Related
aspect	6016	72	92	Deutschland - Ticker	6016-aspect0	Unknown	Related
subjective	6016	56	63	Krönung	6016-subjective3	Positive	Related
subjective	6016	39	47	sehr gut	6016-subjective2	Positive	Related
subjective	6016	10	23	übersichtlich	6016-subjective1	Positive	Related
subjective	6016	0	5	Smart	6016-subjective0	Positive	Related
subjective	6017	116	122	Schade	6017-subjective1	Negative	Related
subjective	6017	0	14	War mal besser	6017-subjective0	Negative	Related
subjective	6018	170	183	startet nicht	6018-subjective3	Negative	Related
aspect	6018	164	169	Video	6018-aspect3	Neutral	Related
aspect	6018	109	125	Video anzuzeigen	6018-aspect2	Neutral	Related
subjective	6018	71	89	noch nie geschafft	6018-subjective2	Negative	Related
aspect	6018	51	58	Werbung	6018-aspect1	Neutral	Related
subjective	6018	42	50	nervigen	6018-subjective1	Negative	Related
subjective	6018	7	19	laufen nicht	6018-subjective0	Negative	Related
aspect	6018	0	6	Videos	6018-aspect0	Unknown	Related
aspect	6019	221	234	lokale Rubrik	6019-aspect4	Neutral	Foreign
subjective	6019	193	201	Wünschen	6019-subjective4	Negative	Related
aspect	6019	182	191	pack u go	6019-aspect3	Neutral	Related
aspect	6019	155	161	Aufbau	6019-aspect2	Neutral	Related
subjective	6019	140	154	übersichtliche	6019-subjective2	Positive	Related
subjective	6019	119	135	Sehr lobendswert	6019-subjective3	Positive	Related
subjective	6019	62	79	beste Info Quelle	6019-subjective1	Positive	Related
aspect	6019	42	49	Spiegel	6019-aspect1	Neutral	Related
aspect	6019	6	21	Nachrichten App	6019-aspect0	Neutral	Related
subjective	6019	0	5	Beste	6019-subjective0	Positive	Related
aspect	6020	64	67	app	6020-aspect2	Neutral	Related
subjective	6020	49	59	lohnt sich	6020-subjective2	Positive	Related
aspect	6020	39	45	videos	6020-aspect1	Neutral	Related
subjective	6020	26	38	interessante	6020-subjective1	Positive	Related
aspect	6020	6	9	app	6020-aspect0	Neutral	Related
subjective	6020	0	5	Super	6020-subjective0	Positive	Related
subjective	6021	0	8	Sehr gut	6021-subjective0	Positive	Related
subjective	6022	78	92	so gehts nicht	6022-subjective3	Negative	Related
subjective	6022	65	71	Schade	6022-subjective2	Negative	Related
aspect	6022	48	61	Kamerazugriff	6022-aspect2	Neutral	Related
aspect	6022	44	47	APP	6022-aspect3	Unknown	Related
subjective	6022	25	29	Wozu	6022-subjective1	Negative	Related
aspect	6022	14	20	Kamera	6022-aspect1	Neutral	Related
subjective	6022	9	13	Wozu	6022-subjective0	Negative	Related
aspect	6022	0	6	Rechte	6022-aspect0	Unknown	Related
subjective	6023	7	10	Top	6023-subjective1	Positive	Related
subjective	6023	0	3	Top	6023-subjective0	Positive	Related
aspect	6024	6	15	Tor Alarm	6024-aspect2	Neutral	Foreign
aspect	6024	72	81	Tor Alarm	6024-aspect1	Neutral	Related
subjective	6024	123	128	nervt	6024-subjective1	Negative	Related
subjective	6025	0	7	Exelent	6025-subjective3	Positive	Related
subjective	6025	16	24	exelente	6025-subjective2	Positive	Related
aspect	6025	25	34	Übersicht	6025-aspect3	Neutral	Related
aspect	6025	51	62	Nachrichten	6025-aspect2	Neutral	Related
aspect	6025	67	73	Videos	6025-aspect1	Neutral	Related
subjective	6025	74	83	wunderbar	6025-subjective1	Positive	Related
subjective	6026	0	6	Nervig	6026-subjective2	Negative	Related
subjective	6026	10	33	Hängt sich nur noch auf	6026-subjective1	Negative	Related
subjective	6027	0	5	SUPER	6027-subjective1	Positive	Related
